X,Y,Unique Squirrel ID,Shift,Date,Age
-73.96,40.79,31B-PM-1007-04,PM,2018-10-07,Juvenile
-73.95,40.80,40F-PM-1006-02,PM,2018-10-06,Adult
-73.98,40.77,5B-AM-1008-03,AM,2018-10-08,Adult
-73.96,40.79,33C-AM-1012-01,AM,2018-10-12,Adult
-73.96,40.79,34H-PM-1006-05,PM,2018-10-06,Adult
-73.96,40.79,30F-PM-1007-01,PM,2018-10-07,Adult
-73.95,40.79,34I-PM-1010-05,PM,2018-10-10,Adult
-73.96,40.80,39E-AM-1018-05,AM,2018-10-18,Adult
-73.97,40.78,16A-PM-1019-05,PM,2018-10-19,Adult
-73.97,40.77,12F-AM-1020-04,AM,2018-10-20,Adult
-73.97,40.77,9C-PM-1006-07,PM,2018-10-06,Adult
-73.97,40.77,7F-PM-1012-03,PM,2018-10-12,Adult
-73.95,40.79,37G-AM-1014-02,AM,2018-10-14,Adult
-73.96,40.79,33H-AM-1019-01,AM,2018-10-19,Adult
-73.97,40.77,12F-AM-1020-03,AM,2018-10-20,Adult
-73.96,40.80,37B-AM-1018-04,AM,2018-10-18,Adult
-73.95,40.80,42F-AM-1019-02,AM,2018-10-19,Adult
-73.97,40.77,10D-AM-1008-02,AM,2018-10-08,Adult
-73.96,40.78,18H-PM-1014-02,PM,2018-10-14,Adult
-73.96,40.80,39E-AM-1018-01,AM,2018-10-18,Adult
-73.97,40.78,15B-PM-1017-03,PM,2018-10-17,Adult
-73.96,40.78,18I-PM-1007-05,PM,2018-10-07,Juvenile
-73.97,40.78,16E-AM-1014-06,AM,2018-10-14,Adult
-73.98,40.77,3B-PM-1007-02,PM,2018-10-07,Adult
-73.98,40.77,2B-AM-1010-06,AM,2018-10-10,Adult
-73.97,40.77,9C-PM-1006-04,PM,2018-10-06,Adult
-73.97,40.78,20A-AM-1010-01,AM,2018-10-10,Adult
-73.97,40.78,16E-PM-1018-10,PM,2018-10-18,Adult
-73.98,40.77,1C-AM-1012-02,AM,2018-10-12,Adult
-73.97,40.78,16E-AM-1014-05,AM,2018-10-14,Adult
-73.96,40.79,28D-AM-1012-01,AM,2018-10-12,Adult
-73.97,40.78,14A-PM-1014-08,PM,2018-10-14,Adult
-73.97,40.78,15G-PM-1019-04,PM,2018-10-19,Adult
-73.97,40.78,14H-PM-1012-03,PM,2018-10-12,Adult
-73.97,40.78,13C-PM-1019-02,PM,2018-10-19,Adult
-73.98,40.77,3C-AM-1007-01,AM,2018-10-07,Adult
-73.96,40.79,32E-AM-1007-04,AM,2018-10-07,Adult
-73.97,40.78,21B-AM-1019-05,AM,2018-10-19,Adult
-73.97,40.78,21E-AM-1017-02,AM,2018-10-17,Adult
-73.96,40.80,40C-PM-1006-04,PM,2018-10-06,Adult
-73.95,40.80,42H-PM-1014-03,PM,2018-10-14,Adult
-73.98,40.77,5A-AM-1006-01,AM,2018-10-06,Adult
-73.96,40.79,32B-PM-1010-03,PM,2018-10-10,Adult
-73.96,40.79,34A-PM-1013-05,PM,2018-10-13,Adult
-73.97,40.77,3I-AM-1010-03,AM,2018-10-10,Adult
-73.97,40.77,1H-PM-1013-02,PM,2018-10-13,Adult
-73.95,40.80,42G-PM-1014-02,PM,2018-10-14,Adult
-73.98,40.77,7B-AM-1008-05,AM,2018-10-08,Adult
-73.97,40.77,1G-AM-1006-04,AM,2018-10-06,Adult
-73.98,40.77,9A-AM-1013-12,AM,2018-10-13,Juvenile
-73.97,40.78,16H-PM-1014-01,PM,2018-10-14,Juvenile
-73.97,40.78,14E-AM-1008-10,AM,2018-10-08,Adult
-73.97,40.78,14D-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.78,21C-AM-1014-05,AM,2018-10-14,Adult
-73.97,40.78,16A-PM-1019-01,PM,2018-10-19,Adult
-73.97,40.78,21D-AM-1008-05,AM,2018-10-08,Adult
-73.97,40.77,9F-AM-1013-03,AM,2018-10-13,Adult
-73.97,40.78,20F-PM-1007-13,PM,2018-10-07,Juvenile
-73.98,40.77,3E-AM-1006-03,AM,2018-10-06,Adult
-73.95,40.79,38H-PM-1012-01,PM,2018-10-12,Adult
-73.97,40.77,9H-PM-1018-05,PM,2018-10-18,Adult
-73.97,40.78,14B-PM-1014-08,PM,2018-10-14,
-73.97,40.78,13E-AM-1017-13,AM,2018-10-17,Adult
-73.97,40.78,21C-AM-1014-03,AM,2018-10-14,Adult
-73.96,40.80,42C-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.79,32D-PM-1006-06,PM,2018-10-06,Juvenile
-73.98,40.77,1A-PM-1014-05,PM,2018-10-14,Adult
-73.97,40.78,18D-AM-1018-03,AM,2018-10-18,Adult
-73.97,40.77,7H-AM-1006-14,AM,2018-10-06,Adult
-73.97,40.77,13H-PM-1010-08,PM,2018-10-10,Adult
-73.96,40.78,21G-AM-1014-05,AM,2018-10-14,Adult
-73.97,40.79,23A-AM-1018-01,AM,2018-10-18,Juvenile
-73.97,40.78,21D-PM-1008-01,PM,2018-10-08,
-73.96,40.78,22H-PM-1007-01,PM,2018-10-07,Adult
-73.97,40.77,5F-AM-1007-05,AM,2018-10-07,Adult
-73.96,40.78,22F-PM-1014-08,PM,2018-10-14,Adult
-73.97,40.77,6E-PM-1010-03,PM,2018-10-10,Adult
-73.96,40.79,32D-PM-1006-02,PM,2018-10-06,Adult
-73.95,40.80,39F-AM-1014-03,AM,2018-10-14,Adult
-73.97,40.78,18G-AM-1014-02,AM,2018-10-14,Adult
-73.98,40.77,2B-PM-1013-08,PM,2018-10-13,Adult
-73.97,40.78,13A-PM-1014-04,PM,2018-10-14,
-73.98,40.77,4D-PM-1008-04,PM,2018-10-08,Adult
-73.96,40.80,40A-PM-1014-05,PM,2018-10-14,Adult
-73.97,40.77,12H-PM-1007-03,PM,2018-10-07,
-73.97,40.78,13D-AM-1014-02,AM,2018-10-14,Adult
-73.97,40.79,28B-PM-1010-01,PM,2018-10-10,Adult
-73.97,40.77,1G-PM-1010-03,PM,2018-10-10,Adult
-73.95,40.80,39F-PM-1006-01,PM,2018-10-06,Adult
-73.97,40.77,10B-PM-1014-04,PM,2018-10-14,Adult
-73.96,40.78,21H-PM-1018-03,PM,2018-10-18,Adult
-73.97,40.77,5F-PM-1007-04,PM,2018-10-07,Adult
-73.97,40.77,3I-AM-1010-05,AM,2018-10-10,Adult
-73.97,40.77,11H-AM-1010-08,AM,2018-10-10,Adult
-73.97,40.78,13E-AM-1017-04,AM,2018-10-17,Adult
-73.98,40.77,4D-PM-1008-10,PM,2018-10-08,Adult
-73.96,40.79,32A-AM-1018-04,AM,2018-10-18,Adult
-73.97,40.78,13D-AM-1014-09,AM,2018-10-14,Adult
-73.96,40.80,40A-AM-1010-02,AM,2018-10-10,Adult
-73.97,40.79,29A-AM-1013-01,AM,2018-10-13,Adult
-73.96,40.79,33B-PM-1010-05,PM,2018-10-10,Adult
-73.96,40.78,18I-PM-1007-04,PM,2018-10-07,Adult
-73.96,40.79,32A-AM-1018-03,AM,2018-10-18,Adult
-73.98,40.77,6C-PM-1020-01,PM,2018-10-20,Adult
-73.96,40.80,38D-AM-1017-06,AM,2018-10-17,Adult
-73.96,40.79,33E-AM-1014-01,AM,2018-10-14,Adult
-73.97,40.77,11D-AM-1010-08,AM,2018-10-10,Adult
-73.96,40.80,41B-AM-1010-01,AM,2018-10-10,Adult
-73.97,40.78,20B-PM-1013-09,PM,2018-10-13,Adult
-73.96,40.79,35E-AM-1020-02,AM,2018-10-20,Adult
-73.97,40.77,9F-PM-1014-06,PM,2018-10-14,Adult
-73.98,40.77,1B-AM-1012-04,AM,2018-10-12,
-73.95,40.79,39I-PM-1013-02,PM,2018-10-13,Juvenile
-73.97,40.78,21B-PM-1017-04,PM,2018-10-17,Adult
-73.97,40.78,14E-AM-1008-18,AM,2018-10-08,Adult
-73.97,40.77,3I-PM-1013-03,PM,2018-10-13,Adult
-73.98,40.77,8B-PM-1012-07,PM,2018-10-12,Adult
-73.96,40.79,31I-PM-1019-04,PM,2018-10-19,Adult
-73.98,40.77,4D-AM-1012-04,AM,2018-10-12,Adult
-73.96,40.79,31A-PM-1017-01,PM,2018-10-17,Juvenile
-73.98,40.77,6C-AM-1007-05,AM,2018-10-07,Adult
-73.97,40.78,23A-AM-1018-05,AM,2018-10-18,Adult
-73.97,40.77,4F-PM-1013-03,PM,2018-10-13,Juvenile
-73.96,40.80,40C-AM-1017-04,AM,2018-10-17,Adult
-73.96,40.79,33B-AM-1010-01,AM,2018-10-10,Adult
-73.97,40.79,25B-PM-1007-01,PM,2018-10-07,
-73.97,40.78,15E-PM-1008-08,PM,2018-10-08,Adult
-73.96,40.79,35A-PM-1013-01,PM,2018-10-13,Adult
-73.98,40.78,11B-AM-1007-01,AM,2018-10-07,Adult
-73.97,40.77,10E-AM-1010-02,AM,2018-10-10,Adult
-73.97,40.77,12G-AM-1012-04,AM,2018-10-12,Adult
-73.98,40.77,1D-PM-1007-01,PM,2018-10-07,Adult
-73.97,40.77,6H-PM-1020-01,PM,2018-10-20,Adult
-73.97,40.77,12F-PM-1007-09,PM,2018-10-07,Adult
-73.95,40.79,36I-PM-1007-08,PM,2018-10-07,Juvenile
-73.96,40.79,33C-PM-1007-04,PM,2018-10-07,Adult
-73.97,40.77,2G-AM-1010-02,AM,2018-10-10,Adult
-73.96,40.79,31B-AM-1017-01,AM,2018-10-17,Adult
-73.95,40.80,42H-PM-1014-04,PM,2018-10-14,Adult
-73.97,40.78,21D-PM-1008-02,PM,2018-10-08,
-73.96,40.79,37D-PM-1014-01,PM,2018-10-14,Adult
-73.97,40.78,23B-PM-1012-06,PM,2018-10-12,Adult
-73.96,40.79,35B-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.78,17I-AM-1014-03,AM,2018-10-14,Adult
-73.97,40.78,19E-PM-1018-04,PM,2018-10-18,
-73.98,40.77,9B-AM-1010-08,AM,2018-10-10,Adult
-73.98,40.77,6D-PM-1020-02,PM,2018-10-20,Juvenile
-73.97,40.78,23C-AM-1019-01,AM,2018-10-19,Adult
-73.96,40.78,21F-PM-1018-02,PM,2018-10-18,Juvenile
-73.96,40.79,30B-AM-1007-04,AM,2018-10-07,Adult
-73.97,40.78,19A-PM-1013-05,PM,2018-10-13,Adult
-73.97,40.78,22D-PM-1012-07,PM,2018-10-12,Adult
-73.96,40.79,29B-PM-1010-02,PM,2018-10-10,
-73.98,40.77,5E-PM-1012-01,PM,2018-10-12,Adult
